id,team,champions,win
ESPORTSTMNT06/1160095,Blue,"['Kled', 'Lee Sin', 'Ekko', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1160095,Red,"['Aatrox', 'Zac', 'Azir', 'Ezreal', 'Karma']",0
ESPORTSTMNT06/1160112,Blue,"['Gangplank', 'Sejuani', 'Ziggs', 'Aphelios', 'Braum']",0
ESPORTSTMNT06/1160112,Red,"['Zac', 'Lee Sin', 'Azir', 'Miss Fortune', 'Taric']",1
ESPORTSTMNT06/1160117,Blue,"['Sett', 'Pantheon', 'Azir', 'Xayah', 'Rakan']",0
ESPORTSTMNT06/1160117,Red,"['Gangplank', ""Rek'Sai"", 'Veigar', 'Aphelios', 'Tahm Kench']",1
ESPORTSTMNT06/1160126,Blue,"['Poppy', 'Jarvan IV', 'Syndra', 'Aphelios', 'Braum']",0
ESPORTSTMNT06/1160126,Red,"['Aatrox', 'Sejuani', 'Nautilus', 'Tristana', 'Yuumi']",1
ESPORTSTMNT06/1160134,Blue,"['Gnar', 'Pantheon', 'Zoe', 'Taliyah', 'Thresh']",1
ESPORTSTMNT06/1160134,Red,"['Kennen', 'Sejuani', 'Sett', 'Xayah', 'Rakan']",0
ESPORTSTMNT06/1160283,Blue,"['Gangplank', 'Trundle', 'Ornn', 'Ziggs', 'Nautilus']",0
ESPORTSTMNT06/1160283,Red,"['Mordekaiser', 'Olaf', 'Kassadin', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT06/1160290,Blue,"['Sett', 'Sylas', 'Qiyana', 'Ziggs', 'Thresh']",1
ESPORTSTMNT06/1160290,Red,"['Aatrox', 'Sejuani', 'Ekko', 'Aphelios', 'Blitzcrank']",0
ESPORTSTMNT06/1160292,Blue,"['Sion', 'Lee Sin', 'Ryze', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT06/1160292,Red,"['Aatrox', 'Karthus', 'Yasuo', 'Ziggs', 'Leona']",1
ESPORTSTMNT06/1160422,Blue,"['Sett', 'Karthus', 'Ezreal', 'Senna', 'Taric']",1
ESPORTSTMNT06/1160422,Red,"['Gangplank', 'Skarner', 'Azir', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT06/1160484,Blue,"['Sylas', 'Olaf', 'Mordekaiser', 'Sivir', 'Yuumi']",1
ESPORTSTMNT06/1160484,Red,"[""Cho'Gath"", 'Lee Sin', 'Azir', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1160490,Blue,"['Mordekaiser', 'Jarvan IV', 'Syndra', 'Aphelios', 'Janna']",0
ESPORTSTMNT06/1160490,Red,"['Aatrox', 'Lee Sin', 'Ekko', 'Senna', 'Braum']",1
ESPORTSTMNT06/1160497,Blue,"['Ornn', 'Sejuani', 'Pantheon', 'Kalista', 'Morgana']",0
ESPORTSTMNT06/1160497,Red,"['Vladimir', 'Diana', 'Aatrox', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT06/1160499,Blue,"['Aatrox', 'Karthus', 'Ornn', 'Miss Fortune', 'Tahm Kench']",0
ESPORTSTMNT06/1160499,Red,"['Vladimir', ""Rek'Sai"", 'Camille', 'Aphelios', 'Thresh']",1
ESPORTSTMNT06/1160522,Blue,"['Mordekaiser', 'Lee Sin', 'Diana', 'Aphelios', 'Braum']",0
ESPORTSTMNT06/1160522,Red,"['Aatrox', 'Jarvan IV', 'Zoe', 'Miss Fortune', 'Zilean']",1
ESPORTSTMNT06/1160540,Blue,"['Sett', 'Gragas', 'Rumble', 'Xayah', 'Thresh']",1
ESPORTSTMNT06/1160540,Red,"['Mordekaiser', 'Elise', 'Irelia', 'Kalista', 'Nautilus']",0
ESPORTSTMNT06/1160544,Blue,"['Aatrox', 'Lee Sin', 'Zoe', 'Aphelios', 'Leona']",0
ESPORTSTMNT06/1160544,Red,"['Camille', 'Jarvan IV', 'Ziggs', 'Miss Fortune', 'Rakan']",1
ESPORTSTMNT06/1160548,Blue,"['Vladimir', 'Jarvan IV', 'LeBlanc', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT06/1160548,Red,"['Irelia', 'Sejuani', 'Syndra', 'Vayne', 'Tahm Kench']",0
ESPORTSTMNT06/1160552,Blue,"['Renekton', 'Olaf', 'Azir', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT06/1160552,Red,"['Aatrox', 'Trundle', 'Viktor', 'Cassiopeia', 'Leona']",1
ESPORTSTMNT06/1160553,Blue,"['Renekton', 'Lee Sin', 'Syndra', 'Xayah', 'Rakan']",0
ESPORTSTMNT06/1160553,Red,"['Sett', 'Gragas', 'Azir', 'Kalista', 'Nautilus']",1
ESPORTSTMNT06/1160571,Blue,"['Aatrox', 'Gragas', 'Azir', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT06/1160571,Red,"['Sett', 'Karthus', 'Corki', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT06/1160581,Blue,"['Karma', 'Lee Sin', 'LeBlanc', 'Aphelios', 'Braum']",0
ESPORTSTMNT06/1160581,Red,"['Gangplank', 'Gragas', 'Lulu', 'Miss Fortune', 'Zac']",1
ESPORTSTMNT06/1160590,Blue,"['Renekton', 'Gragas', 'Pantheon', 'Senna', 'Galio']",0
ESPORTSTMNT06/1160590,Red,"['Aatrox', 'Sejuani', 'Akali', 'Aphelios', 'Braum']",1
ESPORTSTMNT06/1160600,Blue,"['Gangplank', 'Zac', 'Orianna', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT06/1160600,Red,"['Sett', 'Lee Sin', 'Ekko', 'Ezreal', 'Braum']",1
ESPORTSTMNT06/1160644,Blue,"['Aatrox', ""Rek'Sai"", 'Cassiopeia', 'Aphelios', 'Taric']",1
ESPORTSTMNT06/1160644,Red,"['Mordekaiser', 'Lee Sin', 'Orianna', 'Varus', 'Thresh']",0
ESPORTSTMNT06/1160661,Blue,"['Ornn', 'Ekko', 'LeBlanc', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT06/1160661,Red,"['Gangplank', 'Gragas', 'Sett', 'Ziggs', 'Tahm Kench']",0
ESPORTSTMNT06/1160672,Blue,"['Zac', 'Kindred', ""Cho'Gath"", 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1160672,Red,"['Mordekaiser', 'Karthus', 'Lucian', 'Varus', 'Lulu']",0
ESPORTSTMNT06/1160681,Blue,"['Ornn', 'Lee Sin', 'Rumble', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1160681,Red,"['Aatrox', 'Olaf', 'Sylas', 'Syndra', 'Braum']",0
ESPORTSTMNT06/1160764,Blue,"['Ornn', 'Jarvan IV', 'LeBlanc', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT06/1160764,Red,"['Mordekaiser', 'Lee Sin', 'Lulu', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT06/1160799,Blue,"['Sett', 'Karthus', 'Zed', 'Cassiopeia', 'Thresh']",1
ESPORTSTMNT06/1160799,Red,"['Mordekaiser', 'Jarvan IV', 'Zoe', 'Kalista', 'Blitzcrank']",0
ESPORTSTMNT06/1160814,Blue,"['Gangplank', 'Gragas', 'Ekko', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT06/1160814,Red,"['Mordekaiser', 'Jarvan IV', 'Ryze', 'Miss Fortune', 'Rumble']",0
ESPORTSTMNT06/1160824,Blue,"['Sett', 'Ekko', 'Syndra', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT06/1160824,Red,"['Vladimir', 'Gragas', 'Pantheon', 'Ezreal', 'Karma']",1
ESPORTSTMNT06/1170030,Blue,"['Sett', 'Olaf', 'Mordekaiser', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1170030,Red,"['Ornn', 'Elise', 'Cassiopeia', 'Aphelios', 'Braum']",1
ESPORTSTMNT06/1170046,Blue,"['Sett', 'Gragas', 'Orianna', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1170046,Red,"['Aatrox', 'Zac', 'Ornn', 'Cassiopeia', 'Rakan']",0
ESPORTSTMNT06/1170061,Blue,"['Sett', 'Lee Sin', 'Zoe', 'Aphelios', 'Blitzcrank']",1
ESPORTSTMNT06/1170061,Red,"['Irelia', 'Elise', 'Taliyah', 'Cassiopeia', 'Thresh']",0
ESPORTSTMNT06/1170071,Blue,"['Renekton', 'Jarvan IV', 'Ornn', 'Ezreal', 'Braum']",1
ESPORTSTMNT06/1170071,Red,"['Kled', 'Sejuani', 'Cassiopeia', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT06/1170080,Blue,"['Aatrox', 'Jarvan IV', 'Zoe', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT06/1170080,Red,"['Sett', 'Lee Sin', 'Ryze', 'Ezreal', 'Braum']",1
ESPORTSTMNT06/1170089,Blue,"['Irelia', 'Jarvan IV', 'Cassiopeia', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT06/1170089,Red,"['Aatrox', ""Rek'Sai"", 'Syndra', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT06/1170092,Blue,"['Pantheon', 'Sejuani', 'Rumble', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1170092,Red,"['Irelia', 'Lee Sin', 'Vladimir', 'Lucian', 'Braum']",0
ESPORTSTMNT06/1170105,Blue,"['Aatrox', 'Olaf', 'Syndra', 'Ezreal', 'Braum']",0
ESPORTSTMNT06/1170105,Red,"['Camille', 'Gragas', 'Irelia', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1170139,Blue,"['Aatrox', 'Karthus', 'Ornn', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1170139,Red,"['Sett', 'Sejuani', 'Azir', 'Aphelios', 'Braum']",1
ESPORTSTMNT06/1170154,Blue,"['Sett', 'Elise', 'Cassiopeia', 'Ezreal', 'Bard']",1
ESPORTSTMNT06/1170154,Red,"['Mordekaiser', 'Jarvan IV', 'Kassadin', ""Cho'Gath"", 'Senna']",0
ESPORTSTMNT06/1170171,Blue,"['Sett', 'Ekko', 'Syndra', 'Aphelios', 'Volibear']",1
ESPORTSTMNT06/1170171,Red,"['Aatrox', 'Elise', 'Sylas', 'Miss Fortune', 'Yuumi']",0
ESPORTSTMNT06/1170178,Blue,"['Ornn', 'Sejuani', 'Pantheon', 'Xayah', 'Braum']",0
ESPORTSTMNT06/1170178,Red,"['Mordekaiser', 'Olaf', 'Rumble', 'Miss Fortune', 'Yuumi']",1
ESPORTSTMNT06/1170184,Blue,"['Mordekaiser', 'Jarvan IV', 'Azir', 'Aphelios', 'Braum']",0
ESPORTSTMNT06/1170184,Red,"['Aatrox', 'Elise', 'Ekko', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1170194,Blue,"['Ornn', 'Jarvan IV', 'Zoe', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT06/1170194,Red,"['Sett', 'Olaf', 'Ekko', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT06/1170201,Blue,"['Gangplank', 'Trundle', 'Cassiopeia', 'Ezreal', 'Senna']",0
ESPORTSTMNT06/1170201,Red,"['Vladimir', 'Sejuani', 'Lucian', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT06/1170202,Blue,"['Sett', 'Taliyah', 'Pantheon', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT06/1170202,Red,"['Aatrox', 'Gragas', 'Ornn', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT06/1170218,Blue,"['Sett', 'Sejuani', 'Yasuo', 'Ziggs', 'Nautilus']",0
ESPORTSTMNT06/1170218,Red,"['Ornn', 'Lee Sin', 'Vayne', 'Aphelios', 'Rakan']",1
ESPORTSTMNT06/1170219,Blue,"['Sett', 'Olaf', 'Zoe', 'Kalista', 'Taric']",0
ESPORTSTMNT06/1170219,Red,"['Renekton', 'Karthus', 'Tristana', 'Aphelios', 'Thresh']",1
ESPORTSTMNT06/1170225,Blue,"['Sett', 'Lee Sin', 'Diana', 'Aphelios', 'Tahm Kench']",1
ESPORTSTMNT06/1170225,Red,"['Mordekaiser', ""Rek'Sai"", 'Azir', 'Xayah', 'Rakan']",0
ESPORTSTMNT06/1170233,Blue,"['Ornn', 'Lee Sin', 'LeBlanc', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT06/1170233,Red,"['Renekton', 'Gragas', 'Corki', 'Aphelios', 'Leona']",1
ESPORTSTMNT06/1170241,Blue,"['Vladimir', ""Rek'Sai"", 'Akali', 'Senna', 'Taric']",1
ESPORTSTMNT06/1170241,Red,"['Ornn', 'Lee Sin', 'Ryze', 'Miss Fortune', 'Rakan']",0
ESPORTSTMNT06/1170254,Blue,"['Mordekaiser', 'Trundle', 'Corki', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT06/1170254,Red,"['Gangplank', 'Olaf', 'LeBlanc', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT06/1170263,Blue,"['Gangplank', 'Ekko', 'Zoe', 'Senna', 'Volibear']",0
ESPORTSTMNT06/1170263,Red,"['Riven', 'Elise', 'Aatrox', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT06/1170272,Blue,"['Sett', 'Sylas', 'Ziggs', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1170272,Red,"['Ornn', 'Jarvan IV', 'Syndra', 'Varus', 'Yuumi']",0
ESPORTSTMNT06/1170273,Blue,"['Camille', 'Sejuani', 'Cassiopeia', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT06/1170273,Red,"['Lucian', 'Elise', 'LeBlanc', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT06/1170291,Blue,"['Aatrox', 'Karthus', 'Tristana', 'Cassiopeia', 'Bard']",0
ESPORTSTMNT06/1170291,Red,"['Fiora', 'Sejuani', ""Vel'Koz"", 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1170400,Blue,"['Kennen', 'Gragas', 'Varus', 'Lucian', 'Yuumi']",1
ESPORTSTMNT06/1170400,Red,"['Vladimir', 'Jarvan IV', 'Cassiopeia', 'Ezreal', 'Karma']",0
ESPORTSTMNT06/1170405,Blue,"['Gragas', 'Olaf', 'Orianna', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT06/1170405,Red,"['Maokai', 'Lee Sin', 'Syndra', ""Kai'Sa"", 'Thresh']",1
ESPORTSTMNT06/1170451,Blue,"['Gangplank', 'Gragas', 'Viktor', 'Yasuo', 'Yuumi']",1
ESPORTSTMNT06/1170451,Red,"['Rumble', 'Lee Sin', 'Azir', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT06/1170459,Blue,"['Jayce', 'Karthus', 'Maokai', 'Yasuo', 'Nautilus']",1
ESPORTSTMNT06/1170459,Red,"['Kled', 'Shyvana', ""Vel'Koz"", 'Jhin', 'Bard']",0
ESPORTSTMNT06/1170464,Blue,"['Zac', 'Jarvan IV', 'Yasuo', 'Kalista', 'Thresh']",1
ESPORTSTMNT06/1170464,Red,"['Illaoi', 'Karthus', 'Jayce', 'Morgana', 'Pyke']",0
ESPORTSTMNT06/1170561,Blue,"['Irelia', 'Jarvan IV', 'Rumble', 'Sivir', 'Braum']",0
ESPORTSTMNT06/1170561,Red,"['Ornn', 'Karthus', 'Pantheon', 'Varus', 'Thresh']",1
ESPORTSTMNT06/1170574,Blue,"['Gangplank', 'Jarvan IV', 'Syndra', 'Ezreal', 'Senna']",0
ESPORTSTMNT06/1170574,Red,"['Aatrox', 'Gragas', 'Yasuo', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT06/1170586,Blue,"['Gnar', 'Pantheon', 'Zoe', 'Ziggs', 'Thresh']",0
ESPORTSTMNT06/1170586,Red,"['Rumble', 'Jarvan IV', 'Diana', 'Aphelios', 'Taric']",1
ESPORTSTMNT06/1170592,Blue,"['Aatrox', 'Lee Sin', 'Diana', 'Senna', 'Morgana']",0
ESPORTSTMNT06/1170592,Red,"['Fiora', 'Jarvan IV', 'Sylas', 'Syndra', 'Thresh']",1
ESPORTSTMNT06/1170600,Blue,"['Gangplank', 'Diana', 'Pantheon', 'Aphelios', 'Thresh']",0
ESPORTSTMNT06/1170600,Red,"['Vladimir', 'Gragas', 'Sett', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1170617,Blue,"['Gangplank', 'Sejuani', 'Syndra', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT06/1170617,Red,"['Sett', 'Gragas', 'LeBlanc', 'Varus', 'Thresh']",0
ESPORTSTMNT06/1170627,Blue,"['Sett', 'Sejuani', 'Tristana', 'Syndra', 'Nautilus']",1
ESPORTSTMNT06/1170627,Red,"['Renekton', 'Gragas', 'Viktor', 'Aphelios', 'Braum']",0
ESPORTSTMNT06/1170633,Blue,"['Renekton', 'Zac', 'Corki', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT06/1170633,Red,"['Mordekaiser', 'Lee Sin', 'Azir', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT06/1170642,Blue,"['Sett', 'Gragas', 'Yasuo', ""Kai'Sa"", 'Rakan']",0
ESPORTSTMNT06/1170642,Red,"['Janna', 'Olaf', 'Akali', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT06/1170665,Blue,"['Pantheon', 'Trundle', 'Veigar', 'Kalista', 'Thresh']",0
ESPORTSTMNT06/1170665,Red,"['Aatrox', 'Sejuani', 'Syndra', 'Miss Fortune', 'Tahm Kench']",1
ESPORTSTMNT06/1170675,Blue,"['Jayce', 'Sejuani', 'Diana', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1170675,Red,"['Pantheon', 'Gragas', 'Zoe', 'Varus', 'Karma']",0
ESPORTSTMNT06/1170687,Blue,"['Ornn', 'Jarvan IV', 'Diana', 'Miss Fortune', 'Taric']",1
ESPORTSTMNT06/1170687,Red,"['Aatrox', 'Gragas', 'Azir', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT06/1170706,Blue,"['Lucian', 'Karthus', 'Syndra', 'Tristana', 'Nautilus']",0
ESPORTSTMNT06/1170706,Red,"['Vladimir', 'Olaf', 'Zed', 'Aphelios', 'Thresh']",1
ESPORTSTMNT06/1170738,Blue,"['Aatrox', 'Gragas', 'Zoe', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1170738,Red,"['Camille', 'Lee Sin', 'LeBlanc', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT06/1170753,Blue,"['Aatrox', 'Zac', 'Orianna', 'Aphelios', 'Thresh']",0
ESPORTSTMNT06/1170753,Red,"['Sett', 'Gragas', 'Irelia', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1170767,Blue,"['Aatrox', 'Pantheon', 'Syndra', 'Kalista', 'Sett']",1
ESPORTSTMNT06/1170767,Red,"['Mordekaiser', ""Rek'Sai"", 'Zoe', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT06/1170778,Blue,"['Gangplank', 'Gragas', 'Syndra', 'Ashe', 'Braum']",0
ESPORTSTMNT06/1170778,Red,"['Jayce', 'Lee Sin', 'Ekko', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT06/1170791,Blue,"['Aatrox', 'Lee Sin', 'LeBlanc', 'Senna', 'Nautilus']",0
ESPORTSTMNT06/1170791,Red,"['Camille', 'Jarvan IV', 'Zoe', 'Miss Fortune', 'Shen']",1
ESPORTSTMNT06/1170811,Blue,"['Aatrox', 'Sejuani', 'Syndra', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1170811,Red,"['Renekton', 'Olaf', 'Zoe', 'Ezreal', 'Braum']",1
ESPORTSTMNT06/1170820,Blue,"['Sett', ""Rek'Sai"", 'LeBlanc', 'Ezreal', 'Tahm Kench']",0
ESPORTSTMNT06/1170820,Red,"['Aatrox', 'Lee Sin', 'Orianna', 'Varus', 'Braum']",1
ESPORTSTMNT06/1170829,Blue,"['Sett', 'Gragas', 'Qiyana', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1170829,Red,"['Aatrox', ""Rek'Sai"", 'Zoe', 'Xayah', 'Rakan']",1
ESPORTSTMNT06/1170837,Blue,"['Renekton', 'Gragas', 'Qiyana', 'Aphelios', 'Tahm Kench']",1
ESPORTSTMNT06/1170837,Red,"['Zac', 'Olaf', 'Zoe', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1170847,Blue,"['Sett', 'Pantheon', 'Taliyah', 'Syndra', 'Pyke']",1
ESPORTSTMNT06/1170847,Red,"['Aatrox', 'Sejuani', 'Zoe', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT06/1180167,Blue,"['Ornn', 'Graves', 'Orianna', 'Senna', 'Maokai']",0
ESPORTSTMNT06/1180167,Red,"['Renekton', 'Elise', 'Corki', 'Ezreal', 'Braum']",1
ESPORTSTMNT06/1180325,Blue,"[""Cho'Gath"", 'Lee Sin', 'Ryze', 'Aphelios', 'Blitzcrank']",1
ESPORTSTMNT06/1180325,Red,"['Sion', ""Rek'Sai"", 'Azir', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT06/1180329,Blue,"['Gangplank', 'Zac', 'Syndra', 'Ziggs', 'Leona']",1
ESPORTSTMNT06/1180329,Red,"[""Cho'Gath"", 'Graves', 'Kassadin', 'Kalista', 'Nautilus']",0
ESPORTSTMNT06/1180330,Blue,"['Gangplank', 'Jarvan IV', 'Rumble', 'Aphelios', 'Blitzcrank']",0
ESPORTSTMNT06/1180330,Red,"['Sett', 'Ekko', 'Renekton', 'Ziggs', 'Thresh']",1
ESPORTSTMNT06/1180336,Blue,"['Sett', ""Rek'Sai"", 'Rumble', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1180336,Red,"['Renekton', 'Trundle', ""Vel'Koz"", 'Varus', 'Thresh']",1
ESPORTSTMNT06/1180337,Blue,"['Sett', 'Karthus', 'Ryze', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1180337,Red,"['Vladimir', 'Ivern', 'Kassadin', 'Aphelios', 'Thresh']",0
ESPORTSTMNT06/1180338,Blue,"['Aatrox', 'Lee Sin', 'LeBlanc', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1180338,Red,"['Renekton', 'Trundle', 'Zoe', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT06/1180349,Blue,"['Aatrox', 'Lee Sin', 'Cassiopeia', 'Aphelios', 'Thresh']",0
ESPORTSTMNT06/1180349,Red,"['Sett', 'Gragas', 'Viktor', 'Varus', 'Nautilus']",1
ESPORTSTMNT06/1180350,Blue,"['Wukong', 'Ekko', 'Galio', 'Varus', 'Thresh']",1
ESPORTSTMNT06/1180350,Red,"['Akali', 'Lee Sin', 'Azir', 'Aphelios', 'Sett']",0
ESPORTSTMNT06/1180352,Blue,"['Ornn', ""Rek'Sai"", 'Syndra', 'Varus', 'Thresh']",1
ESPORTSTMNT06/1180352,Red,"['Sett', 'Gragas', 'Orianna', 'Aphelios', 'Braum']",0
ESPORTSTMNT06/1180357,Blue,"['Sylas', 'Lee Sin', 'Qiyana', 'Ziggs', 'Sett']",0
ESPORTSTMNT06/1180357,Red,"['Jax', 'Trundle', 'Ornn', ""Kai'Sa"", 'Leona']",1
ESPORTSTMNT06/1180358,Blue,"['Aatrox', 'Lee Sin', 'Pantheon', 'Taliyah', 'Thresh']",1
ESPORTSTMNT06/1180358,Red,"['Jayce', 'Sejuani', 'LeBlanc', 'Kalista', 'Blitzcrank']",0
ESPORTSTMNT06/1180359,Blue,"['Renekton', 'Ekko', 'Orianna', 'Draven', 'Blitzcrank']",1
ESPORTSTMNT06/1180359,Red,"['Sett', 'Sylas', 'Corki', 'Varus', 'Cassiopeia']",0
ESPORTSTMNT06/1180361,Blue,"['Aatrox', 'Gragas', 'Yasuo', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT06/1180361,Red,"['Ornn', 'Lee Sin', 'LeBlanc', 'Varus', 'Lulu']",1
ESPORTSTMNT06/1180362,Blue,"['Ornn', 'Gragas', 'Akali', 'Kalista', 'Sett']",0
ESPORTSTMNT06/1180362,Red,"['Maokai', 'Zac', 'LeBlanc', 'Varus', 'Braum']",1
ESPORTSTMNT06/1180363,Blue,"['Renekton', ""Rek'Sai"", 'Cassiopeia', 'Vayne', 'Lulu']",0
ESPORTSTMNT06/1180363,Red,"['Aatrox', 'Lee Sin', 'Zoe', 'Kalista', 'Thresh']",1
ESPORTSTMNT06/1180365,Blue,"['Renekton', 'Taliyah', 'Ryze', 'Aphelios', 'Thresh']",0
ESPORTSTMNT06/1180365,Red,"['Ornn', 'Lee Sin', 'Corki', 'Varus', 'Nautilus']",1
ESPORTSTMNT06/1180366,Blue,"['Sion', 'Shyvana', 'Zoe', 'Varus', 'Thresh']",0
ESPORTSTMNT06/1180366,Red,"['Rumble', 'Gragas', 'Qiyana', 'Kalista', 'Nautilus']",1
ESPORTSTMNT06/1180367,Blue,"['Sett', 'Elise', 'Ziggs', 'Varus', 'Blitzcrank']",0
ESPORTSTMNT06/1180367,Red,"['Renekton', ""Rek'Sai"", 'Sylas', 'Ezreal', 'Thresh']",1
ESPORTSTMNT06/1180368,Blue,"['Sett', 'Nocturne', 'Cassiopeia', 'Varus', 'Thresh']",1
ESPORTSTMNT06/1180368,Red,"['Renekton', 'Taliyah', 'LeBlanc', 'Miss Fortune', 'Blitzcrank']",0
ESPORTSTMNT06/1180387,Blue,"['Sett', ""Rek'Sai"", 'Azir', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT06/1180387,Red,"['Renekton', 'Jarvan IV', 'Sylas', 'Yasuo', 'Rakan']",1
ESPORTSTMNT06/1180393,Blue,"['Renekton', 'Gragas', 'Kassadin', 'Kalista', 'Taric']",1
ESPORTSTMNT06/1180393,Red,"['Akali', 'Lee Sin', 'LeBlanc', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT06/1180395,Blue,"['Renekton', 'Lee Sin', ""Vel'Koz"", 'Heimerdinger', 'Thresh']",1
ESPORTSTMNT06/1180395,Red,"['Gnar', 'Elise', 'Tristana', 'Ziggs', 'Nautilus']",0
ESPORTSTMNT06/1180396,Blue,"['Maokai', 'Lee Sin', 'LeBlanc', ""Kai'Sa"", 'Thresh']",0
ESPORTSTMNT06/1180396,Red,"['Renekton', 'Jarvan IV', 'Lissandra', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT06/1180398,Blue,"['Mordekaiser', 'Trundle', 'Zoe', 'Senna', 'Sett']",1
ESPORTSTMNT06/1180398,Red,"['Cassiopeia', 'Elise', 'Lucian', 'Gnar', 'Thresh']",0
ESPORTSTMNT06/1180411,Blue,"['Renekton', 'Lee Sin', 'LeBlanc', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1180411,Red,"['Sett', 'Olaf', 'Lissandra', 'Varus', 'Thresh']",0
ESPORTSTMNT06/1180412,Blue,"['Sett', 'Gragas', 'Yasuo', 'Ziggs', 'Tahm Kench']",1
ESPORTSTMNT06/1180412,Red,"['Renekton', ""Rek'Sai"", 'Sylas', 'Xayah', 'Thresh']",0
ESPORTSTMNT06/1180414,Blue,"['Aatrox', 'Gragas', 'Irelia', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT06/1180414,Red,"['Gangplank', 'Elise', 'Syndra', 'Varus', 'Thresh']",0
ESPORTSTMNT06/1180418,Blue,"['Sett', 'Ekko', 'Pantheon', ""Kai'Sa"", 'Nautilus']",0
ESPORTSTMNT06/1180418,Red,"['Aatrox', 'Lee Sin', 'Cassiopeia', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT06/1180422,Blue,"['Ornn', 'Lee Sin', 'Corki', 'Varus', 'Thresh']",1
ESPORTSTMNT06/1180422,Red,"['Maokai', ""Rek'Sai"", 'Cassiopeia', 'Kalista', 'Alistar']",0
